Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_EMA50,Exit_EMA50,Entry_EMA200,Exit_EMA200,Entry_RSI,Exit_RSI,Entry_ATR,Exit_ATR
0.04571348,60,61,43728.9,42795.8,,,-44.63292075947805,1.9776725714780001,-0.022327622007413856,2024-01-03 12:00:00,2024-01-03 13:00:00,0 days 01:00:00,,0.00044542501537503864,0.0004446419559485666,0.00043378377582885724,0.0004337009223380229,22.147194436745593,20.968011259273197,5.947571428571438e-06,6.1273571428571446e-06
0.04454149,229,234,44679.2,46410.0,,,75.06378654654601,2.028624345454,0.03771901466454187,2024-01-10 13:00:00,2024-01-10 18:00:00,0 days 05:00:00,,0.0004576405789671665,0.00045766852260191405,0.0004464381470044053,0.0004469798681116932,34.374312042016726,55.87572704186118,4.791000000000002e-06,6.539928571428564e-06
0.04362633,269,279,45960.4,45462.8,,,-23.70269115442783,1.994229346428,-0.011821298335088389,2024-01-12 05:00:00,2024-01-12 15:00:00,0 days 10:00:00,,0.00046284274112658576,0.0004609722883511417,0.0004522582869268972,0.00045275389365398173,39.560963970412786,17.73013575368701,5.008214285714289e-06,4.320000000000017e-06
0.04788883,668,682,41770.6,42279.6,,,22.36288160036684,2.012532869633,0.011179511426697136,2024-01-28 20:00:00,2024-01-29 10:00:00,0 days 14:00:00,,0.0004188774763216698,0.0004199222045142283,0.0004132363646217451,0.00041427761686661395,32.42103649187369,63.52431956569578,2.4942857142857085e-06,2.451857142857135e-06
0.04687336,722,730,42770.9,42638.2,,,-8.221800617788109,2.001705745788,-0.004101025463574605,2024-01-31 02:00:00,2024-01-31 10:00:00,0 days 08:00:00,,0.00042962095703869674,0.0004292773451534548,0.00041999516524305675,0.0004206467565749553,34.88494334773961,15.728486559614296,3.1276428571428604e-06,2.5650714285714376e-06
0.04748451,751,754,42185.8,42141.0,,,-4.1294144369342884,2.0021083889340003,-0.0020614377349726185,2024-02-01 07:00:00,2024-02-01 10:00:00,0 days 03:00:00,,0.00042717632802518376,0.00042658724923170464,0.00042170772543664566,0.0004217154654378789,20.44025157232703,40.16720968832609,3.436285714285714e-06,2.6190000000000024e-06
0.04686088,823,835,42729.6,42777.8,,,0.255218410744253,2.003476005256,0.00012745965326157733,2024-02-04 07:00:00,2024-02-04 19:00:00,0 days 12:00:00,,0.00042983173908425347,0.00042941969576196736,0.00042580856017420277,0.00042614802279277667,21.026245945148474,38.64930838079737,1.1465714285714259e-06,1.5149999999999861e-06
0.04110754,1047,1061,48711.2,49396.6,,,26.158622759593943,2.016485156406,0.013063650659396605,2024-02-13 15:00:00,2024-02-14 05:00:00,0 days 14:00:00,,0.0004908987477252062,0.0004920598511538074,0.0004672771378485417,0.0004706822075023391,23.896527443204832,67.68146769476189,3.927571428571427e-06,3.561428571428586e-06
0.039195310000000004,1142,1158,51221.100000000006,51688.600000000006,,,16.307018628246468,2.0167887967535005,0.0081225344633364,2024-02-17 14:00:00,2024-02-18 06:00:00,0 days 16:00:00,,0.0005176981809424625,0.0005164522926627469,0.0004974231917083249,0.0005000040827339692,10.782573067467496,64.36280719533804,2.3090714285714183e-06,2.7964999999999973e-06
0.03934021,1234,1236,51115.30000000001,50988.200000000004,,,-7.0085272568677475,2.0083865658675,-0.0034852920749757657,2024-02-21 10:00:00,2024-02-21 12:00:00,0 days 02:00:00,,0.0005188861522971403,0.000518329714596476,0.000510380175370079,0.0005104047984166358,30.497644446851112,31.50714408676194,3.079357142857149e-06,3.6909285714285805e-06
0.03243371,1557,1560,61956.7,63747.5,,,56.04376108370889,2.038526784291,0.027889605159732395,2024-03-05 21:00:00,2024-03-06 00:00:00,0 days 03:00:00,,0.0006539225262523218,0.0006518441039800637,0.0006161607187765228,0.0006167335124549953,38.7122189351398,35.84026182250946,1.8166571428571462e-05,1.8178428571428604e-05
0.02951414,1679,1681,68465.1,68150.0,,,-11.315944107757193,2.016038593757,-0.005600043671885506,2024-03-10 23:00:00,2024-03-11 01:00:00,0 days 02:00:00,,0.0006880085481019918,0.0006875925551683516,0.0006611739916179038,0.000661597909805713,36.0057176594884,34.16447074031717,5.065428571428546e-06,6.5076428571428336e-06
0.028466830000000002,1768,1772,70904.5,69500.4,,,-41.968717212733836,1.9984412097335,-0.020792791007623046,2024-03-14 16:00:00,2024-03-14 20:00:00,0 days 04:00:00,,0.0007244002873969816,0.0007213591936337749,0.0006971176733065154,0.0006973831191681704,32.04648077211178,28.823793154984344,8.197857142857139e-06,1.1094499999999982e-05
0.02861792,2118,2120,70237.0,69855.6,,,-12.919454097695965,2.0045794096960003,-0.006427471275823213,2024-03-29 06:00:00,2024-03-29 08:00:00,0 days 02:00:00,,0.0007027531473555767,0.0007024866100733331,0.0006852972659012125,0.0006855740672991736,43.08743461086809,36.79094483086382,3.4687857142856794e-06,3.625142857142837e-06
0.02890507,2193,2199,69449.9,68950.0,,,-16.449873891746492,2.0002293987465,-0.008194395528287258,2024-04-01 09:00:00,2024-04-01 15:00:00,0 days 06:00:00,,0.0007028795179323524,0.0007008478187669333,0.0006940984733974638,0.0006940678955845048,26.054118515574174,22.41477934789536,4.641714285714241e-06,5.625357142857113e-06
0.02845044,2384,2391,70444.1,69416.0,,,-31.239438055722324,1.9895406917220004,-0.015587253581208538,2024-04-09 08:00:00,2024-04-09 15:00:00,0 days 07:00:00,,0.000706026866403145,0.0007049381239671216,0.0006904747084003237,0.0006912444571430564,21.697619143536414,21.02328822812015,5.22985714285712e-06,7.195285714285683e-06
0.03164137,3048,3057,63142.69999999999,64206.80000000001,,,31.654825492592956,2.0147563244075,0.01584387823137133,2024-05-07 00:00:00,2024-05-07 09:00:00,0 days 09:00:00,,0.0006352520861690224,0.0006358104669614611,0.0006256030026032281,0.00062658142467084,44.03960095204322,64.03196878638182,5.895785714285698e-06,4.53778571428569e-06
0.03231899,3223,3224,62014.6,62002.0,,,-2.4112649016171046,2.0040456276170002,-0.0012030763723381974,2024-05-14 07:00:00,2024-05-14 08:00:00,0 days 01:00:00,,0.0006213771451886779,0.0006212563159655925,0.0006200642731451781,0.0006200466783875145,33.14507436947633,31.022516342506904,3.721214285714284e-06,3.7777857142857048e-06
0.03035877,3356,3367,66002.9,66372.5,,,9.211224230871245,2.0093771611289997,0.004596954073230186,2024-05-19 20:00:00,2024-05-20 07:00:00,0 days 11:00:00,,0.0006668269884649832,0.0006665514294476083,0.0006489202895736838,0.0006506857560352445,33.54001607532459,51.5287769784173,4.08728571428573e-06,4.069142857142874e-06
0.02885406,3438,3444,69508.7,70019.4,,,12.722792357456893,2.012976084543,0.006343608066328428,2024-05-23 06:00:00,2024-05-23 12:00:00,0 days 06:00:00,,0.000696023108072145,0.000696247476326955,0.0006745519119686509,0.0006758647224666155,33.25093929207053,56.46951424590404,4.3828571428571505e-06,3.635785714285707e-06
0.02929743,3526,3534,68543.6,68545.0,,,-1.9671554291493074,2.008171831149,-0.0009795852566834348,2024-05-26 22:00:00,2024-05-27 06:00:00,0 days 08:00:00,,0.0006890337846939805,0.0006886747685634041,0.0006818343275654988,0.0006822924779748003,32.781828379136115,39.795864956817205,2.7174285714285864e-06,2.9711428571428785e-06
0.0313439,4776,4783,64055.8,64965.4,,,26.488397644659983,2.0220137953400004,0.013193019211375109,2024-07-18 00:00:00,2024-07-18 07:00:00,0 days 07:00:00,,0.0006421529480011988,0.0006433801740388313,0.0006142651309204108,0.0006164887758511124,37.9083365428383,57.531704299412375,5.188928571428562e-06,4.168642857142861e-06
0.03018284,4887,4893,66695.3,68099.9,,,40.36056608681561,2.034250977184,0.020049424772060287,2024-07-22 15:00:00,2024-07-22 21:00:00,0 days 06:00:00,,0.0006709495858711349,0.0006722107943955976,0.0006479053321324029,0.0006495818155044319,38.11758125660299,58.36043175297163,4.54164285714284e-06,5.17299999999998e-06
0.03070027,4925,4931,65834.0,66478.6,,,17.75837776979937,2.0310162722010006,0.008786397606100288,2024-07-24 05:00:00,2024-07-24 11:00:00,0 days 06:00:00,,0.0006652006645238162,0.0006646629650404483,0.0006535227963247452,0.0006540510049064485,34.895377516110926,63.399084568439214,4.286071428571477e-06,3.1550000000000274e-06
0.03004418,5059,5064,67389.8,66750.1,,,-21.234323596391,2.015061650391,-0.01048778821127236,2024-07-29 19:00:00,2024-07-30 00:00:00,0 days 05:00:00,,0.0006824835210858186,0.0006803054113260522,0.0006698796776132456,0.0006699150948131323,21.02810650887605,18.37682857920167,5.934000000000036e-06,6.95700000000002e-06
0.033499140000000004,5367,5372,60312.80000000001,59598.1,,,-25.950291371313334,2.0084560133130003,-0.012843964299452337,2024-08-11 15:00:00,2024-08-11 20:00:00,0 days 05:00:00,,0.0006052143051540811,0.0006037411132226061,0.0005992474628933367,0.0005991540399496219,23.07101727447244,8.641936199195712,4.102428571428585e-06,5.378642857142869e-06
0.03387953,5588,5589,59482.5,59282.4,,,-8.79114344924835,2.0118494962485,-0.00436233261883736,2024-08-20 20:00:00,2024-08-20 21:00:00,0 days 01:00:00,,0.000595714286772813,0.0005955902363111341,0.0005936789283358347,0.0005936677051683139,29.43629960788232,29.45027486256862,4.776785714285705e-06,4.961928571428566e-06
0.0316525,5725,5734,63612.1,63115.3,,,-17.73058151424982,2.00561951425,-0.00880593000388279,2024-08-26 13:00:00,2024-08-26 22:00:00,0 days 09:00:00,,0.0006374378773872914,0.0006362531576564874,0.0006194212755967175,0.0006206460679734989,36.7496937525521,34.72167390446127,3.66349999999998e-06,5.057357142857114e-06
0.03400881,6216,6219,59100.5,58242.09999999999,,,-31.188503598153225,1.9953410941529999,-0.015517149601103307,2024-09-16 00:00:00,2024-09-16 03:00:00,0 days 03:00:00,,0.0005965676205419622,0.0005952086952766381,0.0005828733151518835,0.000582922996729013,21.65539230470901,21.534706007217153,3.6484999999999838e-06,4.164714285714273e-06
0.03202599,6374,6382,62564.9,62750.0,,,3.9213438818744333,2.0066668671255004,0.001957048600732995,2024-09-22 14:00:00,2024-09-22 22:00:00,0 days 08:00:00,,0.0006287301548120824,0.000629231415540387,0.0006125597013172989,0.0006139301821931937,31.987179487180086,63.9860368002086,2.339000000000012e-06,4.102285714285718e-06
0.03153191,6445,6450,63570.1,63142.5,,,-15.480789865532993,1.997745149533,-0.007723069493362431,2024-09-25 13:00:00,2024-09-25 18:00:00,0 days 05:00:00,,0.0006366203547682564,0.0006362219054666454,0.0006244032389988391,0.0006248961712519614,37.107450355845415,32.611551336921025,3.3201428571428675e-06,3.291428571428594e-06
0.03091531,6554,6559,64737.9,64322.40000000001,,,-14.840280896596301,1.9949695915965002,-0.00741497870644547,2024-09-30 02:00:00,2024-09-30 07:00:00,0 days 05:00:00,,0.0006551563871198708,0.000653250289638482,0.0006434610378828866,0.0006435189037079065,23.0852025659796,26.805843963215736,3.091428571428574e-06,3.383142857142837e-06
0.03196029,6876,6879,62528.4,62221.9,,,-11.78935676779354,1.9935278827935003,-0.005899321748197598,2024-10-13 12:00:00,2024-10-13 15:00:00,0 days 03:00:00,,0.0006254940324620145,0.0006252604070766414,0.0006220726765208995,0.0006221140109890788,23.470693626823874,22.907819135648523,2.0542142857142743e-06,2.1434285714285704e-06
0.02925762,7069,7070,68223.9,67330.1,,,-28.13345446673969,1.98299371074,-0.014094430250982231,2024-10-21 13:00:00,2024-10-21 14:00:00,0 days 01:00:00,,0.0006841283592126106,0.0006836919921846651,0.0006693703940876284,0.0006694065195195923,20.771359391213878,16.74440298507494,4.228785714285689e-06,4.2302142857142595e-06
0.02812761,7311,7317,70764.8,70059.0,,,-21.832985600559,1.9805184625590002,-0.010968898378855016,2024-10-31 15:00:00,2024-10-31 21:00:00,0 days 06:00:00,,0.0007176785225590065,0.000714794481128927,0.0006965363886395564,0.0006969842754061042,23.402558360685802,27.127522138444434,4.13285714285714e-06,5.651071428571416e-06
0.020357010000000002,7868,7879,97562.5,98420.0,,,15.461327218837344,1.9948088561625,0.0077848430493272286,2024-11-23 20:00:00,2024-11-24 07:00:00,0 days 11:00:00,,0.0009800648712651617,0.0009807429181418704,0.0009389509054768238,0.0009434108184205668,31.463717413384416,61.17374842238158,4.107714285714282e-06,4.18599999999999e-06
0.02084117,7911,7916,95444.3,94723.7,,,-16.99980891028011,1.9816618082800002,-0.00854617824217898,2024-11-25 15:00:00,2024-11-25 20:00:00,0 days 05:00:00,,0.0009762558064692557,0.0009719028093491767,0.0009518542661916524,0.0009518804644488848,38.39330001144652,23.273020668818276,7.597428571428545e-06,9.222714285714254e-06
0.02003575,8156,8159,99111.50000000001,96616.6,,,-51.94797231478755,1.9607796397875001,-0.026160072746351338,2024-12-05 20:00:00,2024-12-05 23:00:00,0 days 03:00:00,,0.0009931412446929908,0.0009910927030846784,0.0009706227668031614,0.0009707586938092672,31.505348291156025,19.880738424459167,1.180721428571426e-05,1.8416285714285704e-05
0.01956762,8370,8381,100951.9,102327.0,,,24.918592127390994,1.988842134609,0.012614527809778743,2024-12-14 18:00:00,2024-12-15 05:00:00,0 days 11:00:00,,0.0010097528611730153,0.0010119576278952171,0.000995766328742376,0.0009978270436862952,33.12600582836734,55.94776670358083,3.7581428571428945e-06,5.269928571428552e-06
0.019072020000000002,8453,8468,103836.4,102781.8,,,-22.083665513381902,1.9703132213819998,-0.01115128317237501,2024-12-18 05:00:00,2024-12-18 20:00:00,0 days 15:00:00,,0.0010552998849571445,0.0010481170341269963,0.0010264152888642265,0.0010283014996784884,24.81238273921197,32.4250024114981,9.443642857142882e-06,1.0125928571428574e-05
0.020226,8891,8903,97693.8,98661.1,,,17.578872696299946,1.9857371037,0.008896394141695713,2025-01-05 11:00:00,2025-01-05 23:00:00,0 days 12:00:00,,0.0009771250440652988,0.0009785241972417233,0.0009640185481248347,0.0009658839592080917,28.707124010553144,65.91531865994841,2.5922857142856947e-06,4.279142857142827e-06
0.019805530000000002,8943,8944,99945.29999999999,97915.39999999998,,,-42.16261336183569,1.9593680148355,-0.021299954575152727,2025-01-07 15:00:00,2025-01-07 16:00:00,0 days 01:00:00,,0.001002287438100635,0.0010012982444496297,0.0009793411775138206,0.0009793185090808472,8.520893583134324,8.587842689984498,6.2107142857143035e-06,6.5017142857143e-06
0.02019784,9159,9164,97586.7,100382.00000000001,,,54.45975208819632,1.999270063804,0.027629950085411345,2025-01-16 15:00:00,2025-01-16 20:00:00,0 days 05:00:00,,0.0009812328208631436,0.000984416640954957,0.000962827587082771,0.0009645741205836096,43.636510500807724,54.26791850760924,7.642285714285675e-06,8.958714285714311e-06
0.01956271,9240,9241,101311.5,99769.5,,,-32.13254346475487,1.966844644755,-0.01621277446291871,2025-01-20 00:00:00,2025-01-20 01:00:00,0 days 01:00:00,,0.0010383296360136375,0.0010370877679346715,0.0010034783007406272,0.001003509979340223,23.506448532421118,31.4901819057945,1.4329214285714318e-05,1.4464928571428604e-05
0.019463710000000002,9266,9277,101496.8,104492.9,,,56.310559639106515,2.0046618918935,0.028504397675591722,2025-01-21 02:00:00,2025-01-21 13:00:00,0 days 11:00:00,,0.0010415605715714908,0.0010373667703510749,0.0010130410657132644,0.0010147082120569076,36.629947801415035,63.77811473338372,2.1990357142857115e-05,1.1219928571428561e-05
0.01909376,9302,9314,104052.89999999998,102908.6,,,-23.824826173119753,1.97583660512,-0.011991792155720658,2025-01-22 14:00:00,2025-01-23 02:00:00,0 days 12:00:00,,0.0010475370632844038,0.0010435444074119136,0.001023418448710291,0.0010250125497888115,27.156361928248685,28.143963522982418,7.154642857142868e-06,9.532285714285748e-06
0.01899386,9368,9380,104349.40000000001,105005.70000000001,,,10.477439588157022,1.9882307298430002,0.0052863020774436675,2025-01-25 08:00:00,2025-01-25 20:00:00,0 days 12:00:00,,0.001045874507641588,0.001046435669574968,0.0010327369210661138,0.0010343687651739113,29.215288347708935,69.70582970344188,5.675000000000031e-06,3.581499999999959e-06
0.01908189,9509,9521,103977.8,105041.5,,,18.30316474776145,1.9942416452385003,0.009224953307340545,2025-01-31 05:00:00,2025-01-31 17:00:00,0 days 12:00:00,,0.0010417215077689749,0.0010432526970799755,0.0010334965144178426,0.0010348516515485857,33.1847168179856,53.05238187451564,6.031428571428546e-06,6.256928571428526e-06
0.02300518,10784,10793,86404.5,87747.6,,,28.895057054061127,2.003200203939,0.01453655712376101,2025-03-25 08:00:00,2025-03-25 17:00:00,0 days 09:00:00,,0.00086476427426232,0.0008679436590878832,0.0008500389221781773,0.000852192656381369,24.378877378372394,73.22094289201914,5.175642857142887e-06,5.338285714285726e-06
0.02385261,11246,11253,83576.9,83472.7,,,-4.477726441728084,1.9922844797280002,-0.0022461326036261344,2025-04-13 14:00:00,2025-04-13 21:00:00,0 days 07:00:00,,0.000838595525409327,0.0008390336559079937,0.0008216317167575137,0.0008229089163979081,31.55634877525172,41.40017836667091,6.079142857142839e-06,7.323500000000005e-06
0.02367944,11299,11305,84150.3,83105.1,,,-26.73000779248797,1.980257104488,-0.013414422764981209,2025-04-15 19:00:00,2025-04-16 01:00:00,0 days 06:00:00,,0.0008478121301321923,0.0008454720644779512,0.0008324259955956095,0.0008326909907057188,25.978459914956943,23.957890259464364,5.318428571428573e-06,5.541357142857138e-06
0.023521550000000002,11363,11380,84488.0,84845.3,,,6.412758973692725,1.9914908413075003,0.0032268884338605766,2025-04-18 11:00:00,2025-04-19 04:00:00,0 days 17:00:00,,0.000845483658116647,0.0008456368305656671,0.0008377125614295015,0.0008389547796134934,37.22729075763514,65.4741701174395,2.4068571428571312e-06,2.212571428571463e-06
0.02358172,11413,11424,84326.8,85138.9,,,17.15256846849758,1.998146343502,0.00862557514337047,2025-04-20 13:00:00,2025-04-21 00:00:00,0 days 11:00:00,,0.0008479753206748804,0.0008484959767771794,0.0008419528052508982,0.00084268680213505,27.746422666894688,81.43206979235768,2.4853571428571356e-06,4.5507142857142795e-06
0.02126022,11581,11588,93696.1,94388.9,,,12.729716176649797,1.99936423935,0.006390420732559651,2025-04-27 13:00:00,2025-04-27 20:00:00,0 days 07:00:00,,0.0009407186461844815,0.0009407429906700982,0.0009126944646915167,0.0009145891424452781,39.6494064900224,56.15396884470207,3.8548571428571235e-06,2.7245714285714244e-06
0.02074716,11719,11736,96135.8,95803.3,,,-8.88952630897797,1.991095608978,-0.00445691979470711,2025-05-03 07:00:00,2025-05-04 00:00:00,0 days 17:00:00,,0.0009634739843489471,0.0009623686300386325,0.000945034192928169,0.0009475762240052511,28.3493464187044,48.83783240672538,3.0859999999999943e-06,2.5125000000000174e-06
0.01961702,11947,11962,101583.59999999999,103407.0,,,33.759021917994005,2.010652350006,0.016940772920038243,2025-05-12 19:00:00,2025-05-13 10:00:00,0 days 15:00:00,,0.0010349708714700917,0.0010310328092076545,0.0010066480502181217,0.0010093380510339397,31.902349625685375,60.211423382308325,9.066214285714301e-06,5.938500000000006e-06
0.01938332,11985,11991,103156.50000000001,103216.70000000001,,,-0.8332230235121212,2.0000988875120003,-0.0004167124708573599,2025-05-14 09:00:00,2025-05-14 15:00:00,0 days 06:00:00,,0.0010352143445483313,0.001035540295427525,0.001015270158885054,0.0010165252377784067,23.72731297034055,46.24295338924756,4.295571428571425e-06,5.24171428571431e-06
0.01936607,12110,12114,103239.80000000002,105328.4,,,38.42840062151282,2.019573180487,0.019220454708358474,2025-05-19 14:00:00,2025-05-19 18:00:00,0 days 04:00:00,,0.001036969086412321,0.0010389418293636564,0.0010297547789319477,0.0010305608186702247,43.02286260383747,64.41976068265346,7.776499999999967e-06,7.57742857142854e-06
0.01851486,12205,12213,108401.10000000002,108190.0,,,-5.913563892873315,2.0050769468730003,-0.00294642351415267,2025-05-23 13:00:00,2025-05-23 21:00:00,0 days 08:00:00,,0.0010984111435529257,0.0010955717035550452,0.0010650603485228708,0.0010668488870716761,33.14839364331188,32.822344734473546,7.675071428571393e-06,9.522071428571435e-06
0.01867775,12241,12249,107392.4,107065.29999999999,,,-8.112285678087506,2.0027936530875,-0.004044316450698526,2025-05-25 01:00:00,2025-05-25 09:00:00,0 days 08:00:00,,0.0010871800856106606,0.0010843991602375264,0.0010707484408876186,0.0010712493329687106,24.772941827533316,23.674209708066428,5.145785714285707e-06,5.665142857142889e-06
0.01851992,12291,12304,108220.1,110091.3,,,32.63291947245588,2.021554831544,0.016282042799812626,2025-05-27 03:00:00,2025-05-27 16:00:00,0 days 13:00:00,,0.0010890578823124861,0.00109170015864879,0.0010771856773992743,0.0010793819411101103,41.67277542623371,77.17933706894173,7.5957142857142944e-06,6.864714285714324e-06
0.01856016,12675,12683,108336.90000000001,107283.0,,,-21.561522545591902,2.000969921592,-0.010723123423321112,2025-06-12 03:00:00,2025-06-12 11:00:00,0 days 08:00:00,,0.001087974686187567,0.0010844077672312585,0.001070711004772864,0.0010710505937975192,20.895474415016537,20.158430780837307,5.798285714285735e-06,4.620357142857133e-06
0.01866772,13118,13119,107481.79999999999,106764.59999999999,,,-15.388234687103909,1.999745903104,-0.007669421241549724,2025-06-30 14:00:00,2025-06-30 15:00:00,0 days 01:00:00,,0.0010758972539152022,0.0010758721067028413,0.001065255871180315,0.001065355374949665,10.85900181189335,34.398496240602014,3.6123571428571072e-06,4.103428571428532e-06
0.01843681,13208,13214,108661.1,107918.69999999998,,,-15.684008055219428,1.996520311219,-0.007828835710295835,2025-07-04 08:00:00,2025-07-04 14:00:00,0 days 06:00:00,,0.001088250178434207,0.0010874943544411247,0.0010751874940665934,0.0010757550077465138,24.578035949145004,16.80531115021597,3.178857142857182e-06,3.900357142857197e-06
0.01852066,13292,13293,107999.89999999998,107815.8,,,-5.40817810718067,1.9985246011809998,-0.0027037788923876954,2025-07-07 20:00:00,2025-07-07 21:00:00,0 days 01:00:00,,0.0010843080948936203,0.0010841847186232824,0.001079768663321191,0.0010797825273677465,29.35643564356397,29.90220158085083,4.1798571428571755e-06,4.202000000000025e-06
0.0167351,13465,13468,119458.40000000001,117209.2,,,-39.62091489638007,1.98032797638,-0.019818897624612454,2025-07-15 01:00:00,2025-07-15 04:00:00,0 days 03:00:00,,0.0011949743803307258,0.0011928708879807128,0.0011522273892449096,0.001152943303229163,23.81412169516517,19.8359849106116,8.17849999999996e-06,8.818214285714267e-06
0.01689914,13552,13575,117830.1,117657.39999999998,,,-4.908249593375331,1.9897681153750002,-0.0024649368030751264,2025-07-18 16:00:00,2025-07-19 15:00:00,0 days 23:00:00,,0.0011893654614149188,0.0011836920167802368,0.0011717213316307002,0.0011733278168571245,25.977796754910244,50.36496350364981,8.090714285714266e-06,3.182785714285699e-06
0.01687614,13669,13670,117932.6,117336.7,,,-12.041710648251073,1.9852188222510003,-0.006050359696979481,2025-07-23 13:00:00,2025-07-23 14:00:00,0 days 01:00:00,,0.0011846354736437209,0.0011845203570302416,0.0011791147395733385,0.0011791404635576835,20.21567572415063,35.497994925935075,5.232214285714276e-06,5.4432857142857064e-06
0.01683896,13796,13797,118050.00000000001,118017.69999999998,,,-2.5314656867963485,1.9875672787960001,-0.0012734760694622699,2025-07-28 20:00:00,2025-07-28 21:00:00,0 days 01:00:00,,0.0011840535285381304,0.0011839265274189881,0.001180227763131089,0.0011802336062840136,26.97767453865015,34.726241463132325,5.330785714285724e-06,5.119214285714294e-06
0.01707007,14088,14092,116422.09999999999,118480.0,,,33.12359940792642,2.0048976450735,0.016667359118242894,2025-08-10 00:00:00,2025-08-10 04:00:00,0 days 04:00:00,,0.001165188419424539,0.0011669676891440481,0.0011582180808308944,0.0011589529849347112,31.04334226988412,72.35821759259213,3.063214285714262e-06,4.09821428571428e-06
0.01675097,14132,14152,119035.2,119888.0,,,12.284129538248086,2.001097677752,0.006160685242684582,2025-08-11 20:00:00,2025-08-12 16:00:00,0 days 20:00:00,,0.0011922943156882438,0.0011907901269185804,0.0011713742475517538,0.0011746124252470004,18.763447552323527,57.53940542697559,8.010857142857122e-06,5.786357142857139e-06
0.01680166,14197,14198,118822.2,118364.69999999998,,,-9.679326275127256,1.9925668251270001,-0.0048483654569601445,2025-08-14 13:00:00,2025-08-14 14:00:00,0 days 01:00:00,,0.001209194138068918,0.0012083442110858232,0.0011876613359235605,0.0011876599395462116,13.14068260197429,11.02719493254584,9.606857142857206e-06,9.702000000000059e-06
0.01800652,14698,14699,110764.1,110568.9,,,-5.507591249580289,1.99271854558,-0.0027614226992321417,2025-09-04 10:00:00,2025-09-04 11:00:00,0 days 01:00:00,,0.0011092486769443519,0.0011091855523582988,0.0011067363087987764,0.0011067452908007788,24.534616855794738,31.097069538024442,4.402642857142905e-06,4.419428571428612e-06
0.0178798,14829,14833,111487.5,110971.3,,,-11.218312186119931,1.98875942612,-0.005627800426056648,2025-09-09 21:00:00,2025-09-10 01:00:00,0 days 04:00:00,,0.0011168889742265398,0.0011162004707913529,0.0011117725277957017,0.001111793802922079,26.823510257244948,31.628179640108016,4.9863571428572126e-06,5.204428571428582e-06
0.01722619,15020,15027,115587.5,116888.4,,,20.40721355908954,2.0023370119105,0.010249049854006678,2025-09-17 20:00:00,2025-09-18 03:00:00,0 days 07:00:00,,0.0011592917681098789,0.001161007505848045,0.0011485722819030153,0.0011497555117159876,22.662028437299554,67.22989668886626,5.860000000000048e-06,7.608142857142891e-06
0.017135440000000002,15058,15063,116437.70000000001,115849.70000000001,,,-12.065812122727985,1.9901734027280003,-0.0060473858552685155,2025-09-19 10:00:00,2025-09-19 15:00:00,0 days 05:00:00,,0.0011678902106146208,0.001166579499106648,0.001155490395393131,0.0011557463678107795,28.504241571798588,18.490828883212842,3.388071428571393e-06,3.628285714285705e-06
0.01609522,15489,15494,123813.10000000002,123825.40000000001,,,-1.7949268629851987,1.9928980689850002,-0.0009007063872887176,2025-10-07 09:00:00,2025-10-07 14:00:00,0 days 05:00:00,,0.0012391683391691452,0.0012392669828416032,0.0012017411891033954,0.001203604100154947,28.79559085751329,28.925812790629863,5.417142857142824e-06,6.9448571428570796e-06
0.01635188,15536,15542,121847.8,122357.0,,,6.329773503487909,1.996603792512,0.0031768944535722834,2025-10-09 08:00:00,2025-10-09 14:00:00,0 days 06:00:00,,0.0012258948623218744,0.0012252047887190548,0.001209975164542726,0.0012107161071240034,24.75649725338127,39.214045656751686,5.485999999999952e-06,7.644285714285713e-06
0.0177282,16012,16024,112459.6,111460.70000000001,,,-19.69355091122993,1.9848519312300001,-0.009877859693614387,2025-10-29 04:00:00,2025-10-29 16:00:00,0 days 12:00:00,,0.0011375826557036678,0.0011332698060053266,0.0011224628887544742,0.001122959645362525,29.825873304134177,31.65838611693235,7.438142857142848e-06,5.5735714285714275e-06
0.0219529,16756,16770,90638.1,90381.1,,,-7.628843497840054,1.98694819784,-0.0038340344733616217,2025-11-29 04:00:00,2025-11-29 18:00:00,0 days 14:00:00,,0.0009078017186090057,0.0009072239961075081,0.0008974491082071258,0.0008986177210448101,30.942849842432395,45.663575714345434,5.210428571428583e-06,3.3115000000000135e-06
